season_code,fpl_permanent_code,full_name,season_id
2020-21-player-79,235382,Steven Alzate,2020-21
2021-22-player-73,235382,Steven Alzate,2021-22
2022-23-player-115,235382,Steven Alzate,2022-23
2023-24-player-123,235382,Steven Alzate,2023-24
2021-22-player-92,235448,Ellery Balcombe,2021-22
2022-23-player-100,235448,Ellery Balcombe,2022-23
2023-24-player-91,235448,Ellery Balcombe,2023-24
2025-26-player-102,235448,Ellery Balcombe,2025-26
2022-23-player-747,235449,George Wickens,2022-23
2019-20-player-64,235530,Lloyd Kelly,2019-20
2022-23-player-73,235530,Lloyd Kelly,2022-23
2023-24-player-70,235530,Lloyd Kelly,2023-24
2024-25-player-404,235530,Lloyd Kelly,2024-25
2021-22-player-327,235546,Jacob Sørensen,2021-22
2018-19-player-619,235599,Nikola Tavares,2018-19
2019-20-player-635,235599,Nikola Tavares,2019-20
2020-21-player-704,235640,Harry Boyes,2020-21
2022-23-player-562,235674,Manor Solomon,2022-23
2023-24-player-583,235674,Manor Solomon,2023-24
2024-25-player-502,235674,Manor Solomon,2024-25
2025-26-player-589,235674,Manor Solomon,2025-26
2025-26-player-362,235826,Joël Piroe,2025-26
2020-21-player-565,240143,Ibrahima Diallo,2020-21
2021-22-player-349,240143,Ibrahima Diallo,2021-22
2022-23-player-416,240143,Ibrahima Diallo,2022-23
2022-23-player-566,240299,Joseph Hodge,2022-23
2023-24-player-555,240299,Joe Hodge,2023-24
2024-25-player-551,240299,Joe Hodge,2024-25
2025-26-player-653,240299,Joe Hodge,2025-26
2021-22-player-476,240514,Kjell Scherpen,2021-22
2022-23-player-542,240514,Kjell Scherpen,2022-23
2023-24-player-147,240514,Kjell Scherpen,2023-24
2025-26-player-142,240514,Kjell Scherpen,2025-26
2021-22-player-556,240796,Álvaro Fernández,2021-22
2021-22-player-588,241157,Emerson Aparecido Leite de Souza Junior,2021-22
2022-23-player-445,241157,Emerson Leite de Souza Junior,2022-23
2023-24-player-497,241157,Emerson Leite de Souza Junior,2023-24
2024-25-player-487,241157,Emerson Leite de Souza Junior,2024-25
2023-24-player-160,241231,Jordan Beyer,2023-24
2025-26-player-194,241231,Jordan Beyer,2025-26
2018-19-player-544,241289,Ben Wilmot,2018-19
2021-22-player-401,241289,Ben Wilmot,2021-22
2022-23-player-720,241519,Weston McKennie,2022-23
2018-19-player-533,241791,Ryan Schofield,2018-19
2019-20-player-496,242058,Moise Kean,2019-20
2020-21-player-169,242058,Moise Kean,2020-21
2021-22-player-564,242058,Moise Kean,2021-22
2018-19-player-451,242166,Matteo Guendouzi,2018-19
2019-20-player-21,242166,Matteo Guendouzi,2019-20
2020-21-player-25,242166,Matteo Guendouzi,2020-21
2021-22-player-25,242166,Mattéo Guendouzi,2021-22
2021-22-player-633,242183,James Morris,2021-22
2023-24-player-631,242453,Jacob Brown,2023-24
2023-24-player-336,242500,Joe Taylor,2023-24
2021-22-player-611,242510,Louie Moulden,2021-22
2022-23-player-689,242880,Benoît Badiashile,2022-23
2023-24-player-191,242880,Benoît Badiashile,2023-24
2024-25-player-153,242880,Benoît Badiashile,2024-25
2025-26-player-229,242880,Benoît Badiashile Mukinayi,2025-26
2025-26-player-685,242882,Bafodé Diakité,2025-26
2022-23-player-393,242885,Loïc Mbe Soh,2022-23
2023-24-player-454,242885,Loïc Mbe Soh,2023-24
2022-23-player-394,242898,Brennan Johnson,2022-23
2023-24-player-450,242898,Brennan Johnson,2023-24
2024-25-player-491,242898,Brennan Johnson,2024-25
2025-26-player-580,242898,Brennan Johnson,2025-26
2019-20-player-627,243016,Alexis Mac Allister,2019-20
2020-21-player-80,243016,Alexis Mac Allister,2020-21
2021-22-player-74,243016,Alexis Mac Allister,2021-22
2022-23-player-116,243016,Alexis Mac Allister,2022-23
2023-24-player-304,243016,Alexis Mac Allister,2023-24
2024-25-player-329,243016,Alexis Mac Allister,2024-25
2025-26-player-386,243016,Alexis Mac Allister,2025-26
2022-23-player-680,243298,Cody Gakpo,2022-23
2023-24-player-297,243298,Cody Gakpo,2023-24
2024-25-player-321,243298,Cody Gakpo,2024-25
2025-26-player-384,243298,Cody Gakpo,2025-26
2020-21-player-607,243343,Jake Cain,2020-21
2022-23-player-524,243345,Lewis O'Brien,2022-23
2023-24-player-458,243345,Lewis O'Brien,2023-24
2024-25-player-439,243345,Lewis O'Brien,2024-25
2025-26-player-520,243345,Lewis O'Brien,2025-26
2020-21-player-628,243505,Jakub Moder,2020-21
2021-22-player-75,243505,Jakub Moder,2021-22
2022-23-player-117,243505,Jakub Moder,2022-23
2023-24-player-144,243505,Jakub Moder,2023-24
2024-25-player-137,243505,Jakub Moder,2024-25
2025-26-player-347,243526,Gabriel Gudmundsson,2025-26
2023-24-player-332,243532,Dion Pereira,2023-24
2023-24-player-599,243557,Moussa Diaby,2023-24
2024-25-player-34,243557,Moussa Diaby,2024-25
2019-20-player-533,243568,Billy Gilmour,2019-20
2020-21-player-124,243568,Billy Gilmour,2020-21
2021-22-player-145,243568,Billy Gilmour,2021-22
2022-23-player-149,243568,Billy Gilmour,2022-23
2023-24-player-133,243568,Billy Gilmour,2023-24
2024-25-player-124,243568,Billy Gilmour,2024-25
2021-22-player-469,243569,Adedapo Awokoya-Mebude,2021-22
2021-22-player-674,243571,Nathan Patterson,2021-22
2022-23-player-197,243571,Nathan Patterson,2022-23
2023-24-player-262,243571,Nathan Patterson,2023-24
2024-25-player-234,243571,Nathan Patterson,2024-25
2025-26-player-296,243571,Nathan Patterson,2025-26
2019-20-player-595,243710,Bernardo Costa Da Rosa,2019-20
2022-23-player-218,244042,Rodrigo Muniz Carvalho,2022-23
2023-24-player-279,244042,Rodrigo Muniz Carvalho,2023-24
2024-25-player-251,244042,Rodrigo Muniz Carvalho,2024-25
2025-26-player-338,244042,Rodrigo Muniz Carvalho,2025-26
2022-23-player-74,244085,Siriki Dembélé,2022-23
2023-24-player-67,244085,Siriki Dembélé,2023-24
2023-24-player-321,244262,Alfie Doughty,2023-24
2021-22-player-460,244560,Romain Perraud,2021-22
2022-23-player-417,244560,Romain Perraud,2022-23
2019-20-player-660,244619,Luke Thomas,2019-20
2020-21-player-240,244619,Luke Thomas,2020-21
2021-22-player-219,244619,Luke Thomas,2021-22
2022-23-player-270,244619,Luke Thomas,2022-23
2023-24-player-693,244619,Luke Thomas,2023-24
2024-25-player-305,244619,Luke Thomas,2024-25
2022-23-player-718,244704,Matías Viña,2022-23
2021-22-player-472,244716,Juan Camilo Hernández Suárez,2021-22
2019-20-player-579,244723,Tyrick Mitchell,2019-20
2020-21-player-146,244723,Tyrick Mitchell,2020-21
2021-22-player-162,244723,Tyrick Mitchell,2021-22
2022-23-player-170,244723,Tyrick Mitchell,2022-23
2023-24-player-234,244723,Tyrick Mitchell,2023-24
2024-25-player-210,244723,Tyrick Mitchell,2024-25
2025-26-player-258,244723,Tyrick Mitchell,2025-26
2021-22-player-696,244731,Luis Díaz,2021-22
2022-23-player-293,244731,Luis Díaz,2022-23
2023-24-player-303,244731,Luis Díaz,2023-24
2024-25-player-327,244731,Luis Díaz,2024-25
2025-26-player-383,244731,Luis Díaz Marulanda,2025-26
2024-25-player-477,244845,Nathan Wood-Gordon,2024-25
2020-21-player-631,244848,Teddy Jenks,2020-21
2023-24-player-803,244850,Morgan Rogers,2023-24
2024-25-player-54,244850,Morgan Rogers,2024-25
2025-26-player-47,244850,Morgan Rogers,2025-26
2019-20-player-643,244851,Cole Palmer,2019-20
2020-21-player-552,244851,Cole Palmer,2020-21
2021-22-player-507,244851,Cole Palmer,2021-22
2022-23-player-316,244851,Cole Palmer,2022-23
2023-24-player-362,244851,Cole Palmer,2023-24
2024-25-player-182,244851,Cole Palmer,2024-25
2025-26-player-235,244851,Cole Palmer,2025-26
2020-21-player-319,244856,Teden Mengi,2020-21
2023-24-player-393,244856,Teden Mengi,2023-24
2020-21-player-695,244858,Fabio Carvalho,2020-21
2022-23-player-296,244858,Fábio Freitas Gouveia Carvalho,2022-23
2024-25-player-314,244858,Fábio Freitas Gouveia Carvalho,2024-25
2025-26-player-123,244858,Fábio Freitas Gouveia Carvalho,2025-26
2021-22-player-402,244890,Joseph Hungbo,2021-22
2022-23-player-395,244930,Alex Mighten,2022-23
2023-24-player-456,244930,Alex Mighten,2023-24
2024-25-player-435,244930,Alex Mighten,2024-25
2022-23-player-600,244932,Ben Knight,2022-23
2023-24-player-584,244954,Pau Torres,2023-24
2024-25-player-52,244954,Pau Torres,2024-25
2025-26-player-41,244954,Pau Torres,2025-26
2023-24-player-672,245414,Nicolò Zaniolo,2023-24
2021-22-player-455,245419,Patson Daka,2021-22
2022-23-player-271,245419,Patson Daka,2022-23
2024-25-player-289,245419,Patson Daka,2024-25
2019-20-player-642,245719,Taylor Harwood-Bellis,2019-20
2020-21-player-623,245719,Taylor Harwood-Bellis,2020-21
2024-25-player-461,245719,Taylor Harwood-Bellis,2024-25
2020-21-player-564,245824,Carlos Vinicius Alves Morais,2020-21
2022-23-player-618,245824,Carlos Vinícius Alves Morais,2022-23
2023-24-player-287,245824,Carlos Vinícius Alves Morais,2023-24
2024-25-player-258,245824,Carlos Vinícius Alves Morais,2024-25
2023-24-player-440,245830,Josh Bowler,2023-24
2024-25-player-426,245830,Josh Bowler,2024-25
2019-20-player-567,245923,Luke Cundle,2019-20
2020-21-player-614,245923,Luke Cundle,2020-21
2021-22-player-547,245923,Luke Cundle,2021-22
2022-23-player-485,245923,Luke Cundle,2022-23
2023-24-player-550,245923,Luke Cundle,2023-24
2024-25-player-540,245923,Luke Cundle,2024-25
2024-25-player-279,246265,Corrie Ndaba,2024-25
2024-25-player-586,246301,Jorge Cuenca Barreno,2024-25
2025-26-player-321,246301,Jorge Cuenca Barreno,2025-26
2022-23-player-557,246799,Jackson Smith,2022-23
2018-19-player-205,246878,Abdelhamid Sabiri,2018-19
2023-24-player-674,247245,Hannes Delcroix,2023-24
2025-26-player-188,247245,Hannes Delcroix,2025-26
2023-24-player-792,247348,Daniel Muñoz,2023-24
2024-25-player-211,247348,Daniel Muñoz,2024-25
2025-26-player-256,247348,Daniel Muñoz Mejía,2025-26
2024-25-player-566,247412,Jørgen Strand Larsen,2024-25
2025-26-player-654,247412,Jørgen Strand Larsen,2025-26
2019-20-player-528,247632,Pedro Lomba Neto,2019-20
2020-21-player-474,247632,Pedro Lomba Neto,2020-21
2021-22-player-441,247632,Pedro Lomba Neto,2021-22
2022-23-player-486,247632,Pedro Lomba Neto,2022-23
2023-24-player-567,247632,Pedro Lomba Neto,2023-24
2024-25-player-560,247632,Pedro Lomba Neto,2024-25
2025-26-player-236,247632,Pedro Lomba Neto,2025-26
2022-23-player-591,247664,Terry Ablade,2022-23
2025-26-player-791,247670,Valentín Castellanos,2025-26
2025-26-player-726,247693,Randal Kolo Muani,2025-26
2025-26-player-724,247955,Lutsharel Geertruida,2025-26
2025-26-player-358,248056,Tanaka Ao,2025-26
2021-22-player-596,248164,Viljami Sinisalo,2021-22
2022-23-player-707,248164,Viljami Sinisalo,2022-23
2023-24-player-57,248164,Viljami Sinisalo,2023-24
2024-25-player-55,248164,Viljami Sinisalo,2024-25
2021-22-player-665,248853,Dynel Simeu,2021-22
2023-24-player-723,248854,Josh Brooking,2023-24
2022-23-player-708,248857,Noni Madueke,2022-23
2023-24-player-208,248857,Noni Madueke,2023-24
2024-25-player-177,248857,Noni Madueke,2024-25
2025-26-player-18,248857,Noni Madueke,2025-26
2023-24-player-738,248859,Amadou Diallo,2023-24
2021-22-player-652,248865,Armstrong Oko-Flex,2021-22
2022-23-player-572,248865,Armstrong Oko-Flex,2022-23
2023-24-player-678,248875,Jérémy Doku,2023-24
2024-25-player-346,248875,Jérémy Doku,2024-25
2025-26-player-418,248875,Jérémy Doku,2025-26
2020-21-player-692,248937,Sam Greenwood,2020-21
2021-22-player-550,248937,Sam Greenwood,2021-22
2022-23-player-237,248937,Sam Greenwood,2022-23
2025-26-player-355,248937,Sam Greenwood,2025-26
2022-23-player-515,249231,Keane Lewis-Potter,2022-23
2023-24-player-107,249231,Keane Lewis-Potter,2023-24
2024-25-player-98,249231,Keane Lewis-Potter,2024-25
2025-26-player-107,249231,Keane Lewis-Potter,2025-26
2023-24-player-712,250199,Nicolás Domínguez,2023-24
2024-25-player-431,250199,Nicolás Domínguez,2024-25
2025-26-player-519,250199,Nicolás Domínguez,2025-26
2020-21-player-686,250370,Nathan Bishop,2020-21
2022-23-player-656,250370,Nathan Bishop,2022-23
2019-20-player-566,250604,Owen Otasowie,2019-20
2020-21-player-581,250604,Owen Otasowie,2020-21
2021-22-player-442,250604,Owen Otasowie,2021-22
2023-24-player-162,250735,Darko Churlinov,2023-24
2025-26-player-204,250735,Darko Churlinov,2025-26
2018-19-player-469,26901,Kevin Mirallas,2018-19
2018-19-player-11,27335,Stephan Lichtsteiner,2018-19
2019-20-player-303,27436,David McGoldrick,2019-20
2020-21-player-344,27436,David McGoldrick,2020-21
2018-19-player-93,27698,Matthew Connolly,2018-19
2019-20-player-33,27770,Birkir Bjarnason,2019-20
2018-19-player-272,27789,Fernando Luiz Rosa,2018-19
2019-20-player-221,27789,Fernando Luiz Rosa,2019-20
2020-21-player-266,27789,Fernando Luiz Rosa,2020-21
2021-22-player-453,27789,Fernando Luiz Rosa,2021-22
2019-20-player-449,28082,Ralf Fahrmann,2019-20
2018-19-player-319,28147,Mohamed Diamé,2018-19
2022-23-player-729,28411,Keylor Navas,2022-23
2018-19-player-64,28462,Sam Baldock,2018-19
2018-19-player-569,28554,Samir Nasri,2018-19
2020-21-player-193,28690,Pablo Hernández Domínguez,2020-21
2021-22-player-182,28690,Pablo Hernández Domínguez,2021-22
2019-20-player-606,32259,Darren Randolph,2019-20
2020-21-player-430,32259,Darren Randolph,2020-21
2021-22-player-407,32259,Darren Randolph,2021-22
2022-23-player-571,32259,Darren Randolph,2022-23
2023-24-player-80,32259,Darren Randolph,2023-24
2018-19-player-261,33148,Claudio Bravo,2018-19
2019-20-player-213,33148,Claudio Bravo,2019-20
2020-21-player-267,33148,Claudio Bravo,2020-21
2018-19-player-244,33871,Ragnar Klavan,2018-19
2020-21-player-543,36903,Gareth Bale,2020-21
2018-19-player-400,37096,Lukasz Fabianski,2018-19
2019-20-player-388,37096,Lukasz Fabianski,2019-20
2020-21-player-431,37096,Lukasz Fabianski,2020-21
2021-22-player-408,37096,Lukasz Fabianski,2021-22
2022-23-player-455,37096,Lukasz Fabianski,2022-23
2023-24-player-533,37096,Lukasz Fabianski,2023-24
2024-25-player-521,37096,Łukasz Fabiański,2024-25
2025-26-player-738,37096,Lukasz Fabianski,2025-26
2018-19-player-295,37265,Alexis Sánchez,2018-19
2019-20-player-240,37265,Alexis Sánchez,2019-20
2019-20-player-22,37339,Ahmed El Mohamady,2019-20
2020-21-player-29,37339,Ahmed El Mohamady,2020-21
2018-19-player-216,37402,Christian Fuchs,2018-19
2019-20-player-163,37402,Christian Fuchs,2019-20
2020-21-player-218,37402,Christian Fuchs,2020-21
2018-19-player-280,37572,Sergio Agüero,2018-19
2019-20-player-210,37572,Sergio Agüero,2019-20
2020-21-player-268,37572,Sergio Agüero,2020-21
2018-19-player-13,37605,Mesut Özil,2018-19
2019-20-player-15,37605,Mesut Özil,2019-20
2020-21-player-1,37605,Mesut Özil,2020-21
2019-20-player-282,37614,Mario Vrancic,2019-20
2018-19-player-222,37642,Jonny Evans,2018-19
2019-20-player-162,37642,Jonny Evans,2019-20
2020-21-player-219,37642,Jonny Evans,2020-21
2021-22-player-201,37642,Jonny Evans,2021-22
2022-23-player-249,37642,Jonny Evans,2022-23
2023-24-player-703,37642,Jonny Evans,2023-24
2024-25-player-371,37642,Jonny Evans,2024-25
2018-19-player-590,3773,Peter Crouch,2018-19
2018-19-player-375,37742,Younes Kaboul,2018-19
2018-19-player-351,37915,Hugo Lloris,2018-19
2019-20-player-340,37915,Hugo Lloris,2019-20
2020-21-player-383,37915,Hugo Lloris,2020-21
2021-22-player-353,37915,Hugo Lloris,2021-22
2022-23-player-425,37915,Hugo Lloris,2022-23
2023-24-player-502,37915,Hugo Lloris,2023-24
2018-19-player-190,38038,Ben Hamer,2018-19
2018-19-player-354,38290,Danny Rose,2018-19
2019-20-player-332,38290,Danny Rose,2019-20
2020-21-player-384,38290,Danny Rose,2020-21
2021-22-player-377,38290,Danny Rose,2021-22
2018-19-player-5,38411,Nacho Monreal,2018-19
2019-20-player-6,38411,Nacho Monreal,2019-20
2018-19-player-389,38439,Etienne Capoue,2018-19
2019-20-player-373,38439,Etienne Capoue,2019-20
2018-19-player-239,38454,Dejan Lovren,2018-19
2019-20-player-186,38454,Dejan Lovren,2019-20
2018-19-player-57,38490,Beram Kayal,2018-19
2019-20-player-56,38490,Beram Kayal,2019-20
2018-19-player-63,38499,Tomer Hemed,2018-19
2018-19-player-454,38533,Rui Pedro dos Santos Patrício,2018-19
2019-20-player-411,38533,Rui Pedro dos Santos Patrício,2019-20
2020-21-player-455,38533,Rui Pedro dos Santos Patrício,2020-21
2021-22-player-427,38533,Rui Pedro dos Santos Patrício,2021-22
2020-21-player-685,38588,Gaetano Berardi,2020-21
2018-19-player-95,38716,Lee Peltier,2018-19
2020-21-player-600,38716,Lee Peltier,2020-21
2018-19-player-362,39104,Mousa Dembélé,2018-19
2018-19-player-250,39155,Adam Lallana,2018-19
2019-20-player-195,39155,Adam Lallana,2019-20
2020-21-player-54,39155,Adam Lallana,2020-21
2021-22-player-53,39155,Adam Lallana,2021-22
2022-23-player-101,39155,Adam Lallana,2022-23
2023-24-player-138,39155,Adam Lallana,2023-24
2024-25-player-463,39155,Adam Lallana,2024-25
2018-19-player-355,39194,Jan Vertonghen,2018-19
2019-20-player-330,39194,Jan Vertonghen,2019-20
2018-19-player-352,39215,Michel Vorm,2018-19
2019-20-player-555,39215,Michel Vorm,2019-20
2018-19-player-12,39476,Sokratis Papastathopoulos,2018-19
2019-20-player-5,39476,Sokratis Papastathopoulos,2019-20
2020-21-player-2,39476,Sokratis Papastathopoulos,2020-21
2019-20-player-447,39487,Erik Pieters,2019-20
2020-21-player-83,39487,Erik Pieters,2020-21
2021-22-player-100,39487,Erik Pieters,2021-22
2018-19-player-485,39725,Anders Lindegaard,2018-19
2020-21-player-194,39790,Francisco Casilla Cortés,2020-21
2021-22-player-183,39790,Francisco Casilla Cortés,2021-22
2018-19-player-77,39847,Steven Defour,2018-19
2019-20-player-99,39847,Steven Defour,2019-20
2018-19-player-289,40002,Matteo Darmian,2018-19
2019-20-player-230,40002,Matteo Darmian,2019-20
2018-19-player-418,40142,Andy Carroll,2018-19
2019-20-player-520,40142,Andy Carroll,2019-20
2020-21-player-320,40142,Andy Carroll,2020-21
2018-19-player-82,40145,Jack Cork,2018-19
2019-20-player-102,40145,Jack Cork,2019-20
2020-21-player-84,40145,Jack Cork,2020-21
2021-22-player-101,40145,Jack Cork,2021-22
2023-24-player-163,40145,Jack Cork,2023-24
2018-19-player-330,40146,Ryan Bertrand,2018-19
2019-20-player-305,40146,Ryan Bertrand,2019-20
2020-21-player-362,40146,Ryan Bertrand,2020-21
2021-22-player-473,40146,Ryan Bertrand,2021-22
2022-23-player-250,40146,Ryan Bertrand,2022-23
2018-19-player-579,40232,Gonzalo Higuaín,2018-19
2018-19-player-24,40349,Asmir Begovic,2018-19
2019-20-player-72,40349,Asmir Begovic,2019-20
2021-22-player-481,40349,Asmir Begović,2021-22
2022-23-player-176,40349,Asmir Begović,2022-23
2024-25-player-624,40349,Asmir Begovic,2024-25
2018-19-player-329,40383,Fraser Forster,2018-19
2019-20-player-317,40383,Fraser Forster,2019-20
2020-21-player-523,40383,Fraser Forster,2020-21
2021-22-player-333,40383,Fraser Forster,2021-22
2022-23-player-426,40383,Fraser Forster,2022-23
2023-24-player-498,40383,Fraser Forster,2023-24
2024-25-player-488,40383,Fraser Forster,2024-25
2025-26-player-782,40383,Fraser Forster,2025-26
2019-20-player-423,40386,Chris Basham,2019-20
2020-21-player-345,40386,Chris Basham,2020-21
2023-24-player-474,40386,Chris Basham,2023-24
2018-19-player-37,40387,Dan Gosling,2018-19
2019-20-player-81,40387,Dan Gosling,2019-20
2021-22-player-378,40387,Dan Gosling,2021-22
2018-19-player-84,40399,Sam Vokes,2018-19
2018-19-player-103,40451,Anthony Pilkington,2018-19
2018-19-player-474,40559,Fabricio Agosto Ramírez,2018-19
2020-21-player-171,40559,Fabricio Agosto Ramírez,2020-21
2019-20-player-35,40564,Henri Lansbury,2019-20
2020-21-player-30,40564,Henri Lansbury,2020-21
2018-19-player-71,40616,Stephen Ward,2018-19
2018-19-player-403,40669,Angelo Ogbonna,2018-19
2019-20-player-377,40669,Angelo Ogbonna,2019-20
2020-21-player-432,40669,Angelo Ogbonna,2020-21
2021-22-player-409,40669,Angelo Ogbonna,2021-22
2022-23-player-456,40669,Angelo Ogbonna,2022-23
2023-24-player-577,40669,Angelo Ogbonna,2023-24
2019-20-player-450,40694,Roberto Jimenez Gago,2019-20
2020-21-player-433,40694,Roberto Jimenez Gago,2020-21
2020-21-player-569,40720,Edinson Cavani,2020-21
2021-22-player-269,40720,Edinson Cavani,2021-22
2018-19-player-217,40725,Danny Simpson,2018-19
2018-19-player-472,40755,Daniel Sturridge,2018-19
2018-19-player-143,40784,Mamadou Sakho,2018-19
2019-20-player-125,40784,Mamadou Sakho,2019-20
2020-21-player-127,40784,Mamadou Sakho,2020-21
2018-19-player-137,40836,Vicente Guaita,2018-19
2019-20-player-131,40836,Vicente Guaita,2019-20
2020-21-player-128,40836,Vicente Guaita,2020-21
2021-22-player-146,40836,Vicente Guaita,2021-22
2022-23-player-152,40836,Vicente Guaita,2022-23
2023-24-player-227,40836,Vicente Guaita,2023-24
2018-19-player-56,40845,Dale Stephens,2018-19
2019-20-player-57,40845,Dale Stephens,2019-20
2020-21-player-55,40845,Dale Stephens,2020-21
2021-22-player-102,40845,Dale Stephens,2021-22
2018-19-player-378,40868,José Holebas,2018-19
2019-20-player-353,40868,José Holebas,2019-20
2020-21-player-530,41135,Branislav Ivanovic,2020-21
2018-19-player-298,41184,Marouane Fellaini,2018-19
2018-19-player-116,41270,David Luiz Moreira Marinho,2018-19
2019-20-player-106,41270,David Luiz Moreira Marinho,2019-20
2020-21-player-3,41270,David Luiz Moreira Marinho,2020-21
2018-19-player-28,41320,Charlie Daniels,2018-19
2019-20-player-60,41320,Charlie Daniels,2019-20
2018-19-player-218,41321,Yohan Benalouane,2018-19
2018-19-player-113,41328,César Azpilicueta,2018-19
2019-20-player-105,41328,César Azpilicueta,2019-20
2020-21-player-102,41328,César Azpilicueta,2020-21
2021-22-player-119,41328,César Azpilicueta,2021-22
2022-23-player-127,41328,César Azpilicueta,2022-23
2023-24-player-189,41328,César Azpilicueta,2023-24
2018-19-player-376,41338,Craig Cathcart,2018-19
2019-20-player-358,41338,Craig Cathcart,2019-20
2021-22-player-379,41338,Craig Cathcart,2021-22
2018-19-player-417,41464,Marko Arnautovic,2018-19
2019-20-player-385,41464,Marko Arnautovic,2019-20
2018-19-player-73,41674,Kevin Long,2018-19
2019-20-player-88,41674,Kevin Long,2019-20
2020-21-player-85,41674,Kevin Long,2020-21
2021-22-player-103,41674,Kevin Long,2021-22
2018-19-player-396,41725,Troy Deeney,2018-19
2019-20-player-362,41725,Troy Deeney,2019-20
2021-22-player-380,41725,Troy Deeney,2021-22
2018-19-player-427,41727,Ryan Bennett,2018-19
2019-20-player-404,41727,Ryan Bennett,2019-20
2020-21-player-456,41727,Ryan Bennett,2020-21
2018-19-player-252,41733,Georginio Wijnaldum,2018-19
2019-20-player-199,41733,Georginio Wijnaldum,2019-20
2020-21-player-243,41733,Georginio Wijnaldum,2020-21
2018-19-player-14,41792,Aaron Ramsey,2018-19
2018-19-player-269,41823,Fabian Delph,2018-19
2019-20-player-205,41823,Fabian Delph,2019-20
2020-21-player-149,41823,Fabian Delph,2020-21
2021-22-player-163,41823,Fabian Delph,2021-22
2018-19-player-377,41945,Sebastian Prödl,2018-19
2019-20-player-361,41945,Sebastian Prödl,2019-20
2021-22-player-93,420922,Jan Zamburek,2021-22
2020-21-player-676,421796,Sidnei Tavares,2020-21
2022-23-player-642,422287,Kofi Balmer,2022-23
2023-24-player-324,422303,John McAtee,2023-24
2019-20-player-654,422306,Will Ferry,2019-20
2020-21-player-634,422306,Will Ferry,2020-21
2020-21-player-681,422612,Ryan Astley,2020-21
2021-22-player-462,423649,Enock Mwepu,2021-22
2022-23-player-118,423649,Enock Mwepu,2022-23
2023-24-player-638,424001,Vini de Souza Costa,2023-24
2022-23-player-723,424044,Hamed Traorè,2022-23
2023-24-player-87,424044,Hamed Traorè,2023-24
2024-25-player-67,424044,Hamed Traorè,2024-25
2025-26-player-93,424044,Hamed Traorè,2025-26
2020-21-player-407,42427,Kieran Gibbs,2020-21
2023-24-player-309,424876,Dominik Szoboszlai,2023-24
2024-25-player-336,424876,Dominik Szoboszlai,2024-25
2025-26-player-387,424876,Dominik Szoboszlai,2025-26
2019-20-player-556,42525,Stephen Henderson,2019-20
2020-21-player-578,42525,Stephen Henderson,2020-21
2023-24-player-801,427420,Giovanni Reyna,2023-24
2018-19-player-51,42748,Gaëtan Bong,2018-19
2019-20-player-41,42748,Gaëtan Bong,2019-20
2022-23-player-530,427623,Chris Richards,2022-23
2023-24-player-238,427623,Chris Richards,2023-24
2024-25-player-194,427623,Chris Richards,2024-25
2025-26-player-261,427623,Chris Richards,2025-26
2022-23-player-246,427637,Brenden Aaronson,2022-23
2025-26-player-350,427637,Brenden Aaronson,2025-26
2018-19-player-167,42774,Morgan Schneiderlin,2018-19
2019-20-player-158,42774,Morgan Schneiderlin,2019-20
2018-19-player-122,42786,Eden Hazard,2018-19
2018-19-player-518,42824,Carlos Sánchez,2018-19
2019-20-player-397,42824,Carlos Sánchez,2019-20
2022-23-player-690,428399,João Félix Sequeira,2022-23
2024-25-player-621,428399,João Félix Sequeira,2024-25
2021-22-player-479,428580,Frank Onyeka,2021-22
2022-23-player-93,428580,Frank Onyeka,2022-23
2023-24-player-111,428580,Frank Onyeka,2023-24
2024-25-player-102,428580,Frank Onyeka,2024-25
2025-26-player-128,428580,Frank Onyeka,2025-26
2019-20-player-609,428610,Bruno André Cavaco Jordao,2019-20
2020-21-player-475,428610,Bruno André Cavaco Jordao,2020-21
2021-22-player-661,428610,Bruno André Cavaco Jordão,2021-22
2023-24-player-561,428610,Bruno Cavaco Jordão,2023-24
2021-22-player-328,428626,Przemyslaw Placheta,2021-22
2023-24-player-692,428971,Steven Benda,2023-24
2024-25-player-242,428971,Steven Benda,2024-25
2025-26-player-315,428971,Steven Benda,2025-26
2018-19-player-283,42899,Sergio Romero,2018-19
2019-20-player-236,42899,Sergio Romero,2019-20
2020-21-player-289,42899,Sergio Romero,2020-21
2022-23-player-608,429414,Sasa Kalajdzic,2022-23
2023-24-player-562,429414,Sasa Kalajdzic,2023-24
2024-25-player-555,429414,Saša Kalajdžić,2024-25
2025-26-player-656,429414,Saša Kalajdžić,2025-26
2018-19-player-419,43020,Javier Hernández Balcázar,2018-19
2019-20-player-386,43020,Javier Hernández Balcázar,2019-20
2019-20-player-665,430367,Joel Mumbongo,2019-20
2020-21-player-613,430367,Joel Mumbongo,2020-21
2022-23-player-682,430871,Matheus Santos Carneiro Da Cunha,2022-23
2023-24-player-590,430871,Matheus Santos Carneiro Da Cunha,2023-24
2024-25-player-541,430871,Matheus Santos Carneiro Da Cunha,2024-25
2025-26-player-450,430871,Matheus Santos Carneiro da Cunha,2025-26
2021-22-player-627,430992,Owen Beck,2021-22
2023-24-player-782,430992,Owen Beck,2023-24
2020-21-player-593,431019,Karlo Ziger,2020-21
2019-20-player-438,431131,Moussa Djenepo,2019-20
2020-21-player-382,431131,Moussa Djenepo,2020-21
